cpu_cores_total,cpu_watts,gpu_cores_total,gpu_vram_total_gb,gpu_watts,ram_total_gb,cpu_cores_used,gpu_cores_used,gpu_vram_used_gb,ram_used_gb,current_cpu_power_w,current_gpu_power_w,req_cpu_cores,req_gpu_cores,req_gpu_vram_gb,req_ram_gb
64,250,10240,48,300,512,36,318,21.4,129.7,140.62,9.32,14,8705,5.6,144.1
32,95,8192,16,300,256,8,1760,4.5,116.5,23.75,64.45,2,1702,1.7,21.2
32,95,4096,48,350,512,14,678,12.2,165.7,41.56,57.93,9,1878,6.5,120.6
24,125,4096,8,350,64,19,1455,0.4,4.4,98.96,124.33,15,609,1.7,14.4
16,95,4096,24,450,256,4,783,3.3,27.5,23.75,86.02,7,854,2.9,294.4
24,125,4096,8,350,64,13,2498,4.1,16.7,67.71,213.45,2,675,2.8,4.0
32,250,4096,16,350,64,6,1238,2.0,25.3,46.88,105.79,6,2032,4.6,7.6
16,250,10240,8,300,256,2,2423,1.9,216.1,31.25,70.99,8,6420,0.6,59.5
16,125,8192,24,300,256,8,6028,3.2,7.9,62.5,220.75,4,3855,3.3,114.8
32,125,8192,24,300,256,15,673,1.8,60.5,58.59,24.65,10,1042,3.1,62.3
64,125,8192,16,300,512,9,307,1.4,140.7,17.58,11.24,20,2375,3.8,63.8
8,250,2048,8,350,128,1,377,3.1,52.1,31.25,64.43,5,896,2.1,19.2
64,95,10240,48,200,512,40,2828,14.0,201.9,59.38,55.23,18,3867,3.7,87.6
32,125,4096,24,200,64,3,1188,10.5,7.9,11.72,58.01,6,232,3.5,36.6
64,95,2048,8,300,512,15,518,5.7,48.7,22.27,75.88,19,2245,5.1,95.6
64,95,2048,8,300,512,32,168,5.8,403.0,47.5,24.61,18,747,0.9,216.9
8,250,10240,8,300,512,1,748,2.1,24.1,31.25,21.91,2,744,0.7,83.6
16,180,10240,16,450,128,2,9062,4.6,47.9,22.5,398.23,4,2012,17.3,14.9
64,95,4096,16,300,128,39,1295,2.8,30.7,57.89,94.85,42,342,2.1,110.3
16,95,2048,48,450,256,7,1034,11.9,61.5,41.56,227.2,4,590,5.7,47.8
32,180,4096,48,300,128,17,2603,18.3,10.6,95.62,190.65,21,691,9.5,30.3
32,180,10240,24,200,128,0,6338,6.3,77.4,0.0,123.79,4,1728,4.0,10.9
32,250,8192,48,200,256,18,181,19.1,43.6,140.62,4.42,18,891,16.5,14.6
24,125,8192,24,350,64,9,1289,13.1,32.2,46.88,55.07,17,3156,6.1,44.3
24,180,8192,8,350,512,10,5184,1.4,20.5,75.0,221.48,5,665,0.7,37.6
24,125,10240,24,200,256,1,2582,8.0,77.4,5.21,50.43,4,2419,3.1,16.1
16,125,8192,24,300,256,3,6098,1.1,60.5,23.44,223.32,3,2197,15.6,56.6
8,250,2048,48,300,256,2,345,9.4,86.9,62.5,50.54,2,568,9.8,59.2
8,180,8192,48,450,128,2,2854,7.8,14.8,45.0,156.77,1,1131,33.6,34.8
24,95,4096,8,450,128,7,3061,3.9,9.5,27.71,336.29,10,3560,2.6,33.6
64,180,10240,8,350,512,53,6568,0.8,168.5,149.06,224.49,11,4371,2.1,143.8
16,125,4096,48,200,256,7,273,7.8,61.6,54.69,13.33,5,733,10.4,42.4
32,250,2048,8,300,256,8,433,0.4,49.9,62.5,63.43,8,364,3.7,55.6
64,95,10240,16,350,128,14,7298,1.7,20.4,20.78,249.44,51,1202,8.5,10.6
24,250,2048,8,350,256,1,1175,5.0,134.2,10.42,200.81,5,565,0.8,48.6
32,95,8192,16,300,256,8,991,5.6,112.5,23.75,36.29,4,3695,2.0,37.2
64,180,10240,16,300,64,39,2776,3.3,22.7,109.69,81.33,14,2257,2.5,13.6
32,250,10240,8,200,128,8,2566,5.8,21.8,62.5,50.12,39,1654,6.7,19.0
64,95,10240,48,200,512,31,2840,1.5,111.1,46.02,55.47,5,6252,21.8,30.1
16,125,4096,16,450,64,11,2105,14.3,46.7,85.94,231.26,4,2418,1.7,14.3
32,125,8192,24,300,256,2,2301,6.2,44.1,7.81,84.27,20,3869,3.1,185.0
8,125,8192,24,300,512,3,2305,5.1,231.8,46.88,84.41,5,1874,1.5,174.0
24,95,8192,48,200,64,3,3126,7.9,28.5,11.88,76.32,5,2322,9.8,71.6
64,250,10240,48,300,512,16,6813,19.5,248.8,62.5,199.6,44,772,14.5,101.9
8,250,8192,8,300,256,1,2497,1.7,131.6,31.25,91.44,2,2352,0.9,55.1
16,180,10240,8,300,512,11,1891,2.7,43.2,123.75,55.4,2,2079,1.3,71.8
64,95,2048,8,300,512,23,678,2.8,295.5,34.14,99.32,10,311,0.8,83.5
32,125,2048,24,350,256,17,232,4.4,229.5,66.41,39.65,3,423,8.5,43.9
64,125,10240,48,200,512,11,600,3.8,157.8,21.48,11.72,10,1079,13.3,110.3
32,125,2048,48,200,64,11,977,3.9,16.1,42.97,95.41,21,483,11.7,4.9
24,250,2048,8,300,128,3,188,2.5,117.2,31.25,27.54,7,119,3.7,30.8
64,250,4096,24,450,128,47,134,18.8,38.1,183.59,14.72,13,823,6.7,27.6
8,95,10240,16,350,128,7,2605,5.5,27.0,83.12,89.04,3,3275,1.5,31.9
16,125,4096,48,200,256,6,1263,21.9,91.2,46.88,61.67,2,803,34.4,47.4
16,125,8192,16,200,512,12,2004,1.2,144.6,93.75,48.93,2,865,9.2,111.1
24,95,4096,16,300,64,5,397,6.1,12.6,19.79,29.08,3,2639,1.8,14.5
32,125,10240,16,450,256,17,4425,2.2,116.1,66.41,194.46,5,593,10.9,226.7
24,125,4096,8,350,64,0,408,4.1,40.4,0.0,34.86,7,292,6.0,34.2
16,125,4096,48,350,64,0,1519,18.4,16.6,0.0,129.8,19,437,3.9,11.3
16,180,10240,16,450,128,4,4985,6.8,27.6,45.0,219.07,3,2163,1.8,27.8
24,250,2048,8,350,256,4,334,1.2,28.5,41.67,57.08,12,589,9.5,42.3
64,125,10240,48,200,512,8,3593,12.8,173.0,15.62,70.18,18,837,8.8,32.8
8,180,2048,16,450,64,2,582,9.7,32.9,45.0,127.88,1,2303,4.8,4.6
32,180,4096,8,300,256,2,829,1.5,74.7,11.25,60.72,6,459,0.8,99.1
16,125,4096,48,350,64,2,2135,13.4,8.4,15.62,182.43,18,567,25.5,33.9
8,250,2048,24,200,512,6,911,4.1,193.2,187.5,88.96,1,502,5.2,85.6
16,125,4096,16,450,64,4,1125,5.9,57.4,31.25,123.6,5,850,1.0,41.7
16,250,8192,16,350,256,7,3309,6.4,79.2,109.38,141.38,4,1963,6.1,30.6
24,250,2048,24,300,512,7,862,5.5,200.8,72.92,126.27,3,452,5.3,31.9
24,95,8192,48,300,256,10,1556,42.3,65.8,39.58,56.98,4,2183,10.5,21.1
8,180,10240,8,200,64,0,1448,0.1,16.0,0.0,28.28,1,1380,2.6,16.0
32,250,4096,48,200,512,4,1598,9.9,164.1,31.25,78.03,7,2903,8.9,63.5
32,180,8192,48,200,128,5,2245,13.1,84.3,28.12,54.81,29,2498,4.8,19.5
24,125,2048,8,300,256,4,293,6.8,118.9,20.83,42.92,6,261,1.3,180.5
24,95,4096,16,300,64,8,3476,12.0,7.6,31.67,254.59,17,735,3.9,17.1
64,95,4096,8,350,128,7,3607,2.8,20.3,10.39,308.22,10,623,2.5,11.8
8,180,8192,8,200,128,1,2072,1.2,52.5,22.5,50.59,2,1184,2.1,35.1
32,250,2048,8,300,256,6,1099,6.2,90.7,46.88,160.99,5,610,0.6,73.5
16,180,4096,16,350,64,2,673,8.6,6.3,22.5,57.51,5,2112,2.3,50.1
8,95,8192,24,450,512,0,4066,9.2,73.7,0.0,223.35,5,8697,4.1,55.9
16,250,2048,48,300,512,4,39,13.6,347.9,62.5,5.71,11,941,22.1,106.9
8,125,10240,8,350,256,3,1858,2.6,45.9,46.88,63.51,9,2924,0.8,47.6
24,95,8192,16,450,64,8,4589,3.7,16.8,31.67,252.08,5,543,5.0,18.1
16,95,2048,48,450,256,8,1587,10.1,46.6,47.5,348.71,5,2006,12.3,284.6
32,95,10240,24,300,64,21,3696,11.9,30.7,62.34,108.28,6,10946,2.6,13.8
32,95,8192,8,300,128,15,1924,3.8,74.5,44.53,70.46,8,4909,1.8,9.8
16,125,4096,48,350,64,5,831,20.3,52.8,39.06,71.01,5,2490,3.8,18.9
32,125,2048,8,450,256,2,605,0.3,102.4,7.81,132.93,9,440,1.8,127.8
64,180,8192,48,200,128,4,4807,10.6,58.3,11.25,117.36,6,799,52.9,22.2
64,125,10240,24,300,128,32,906,11.3,36.9,62.5,26.54,8,814,13.2,120.8
32,125,10240,16,300,64,9,2076,11.4,10.8,35.16,60.82,9,6172,3.0,30.0
64,125,2048,24,450,512,17,900,6.4,151.7,33.2,197.75,10,1604,21.2,355.6
64,95,10240,48,200,512,6,2910,12.4,123.5,8.91,56.84,35,2563,8.6,420.9
8,125,8192,24,300,512,3,4747,3.2,45.9,46.88,173.84,3,4418,16.0,165.2
24,125,2048,48,200,128,6,785,16.5,4.6,31.25,76.66,5,103,3.0,22.0
24,250,2048,8,300,128,8,934,1.3,12.1,83.33,136.82,5,1090,1.3,37.8
24,250,2048,48,200,64,17,648,13.6,39.7,177.08,63.28,8,2211,40.7,65.8
16,180,4096,16,350,64,12,3374,6.2,3.8,135.0,288.31,2,319,10.4,3.4
64,250,8192,24,200,512,6,3240,16.0,237.1,23.44,79.1,33,4621,2.3,330.2
8,250,2048,48,300,256,2,1583,17.6,151.6,62.5,231.88,2,1209,48.5,55.8
32,250,4096,16,350,128,17,1038,8.4,10.4,132.81,88.7,7,979,4.6,10.3
8,125,10240,16,200,64,4,3578,9.3,5.0,62.5,69.88,2,8882,4.5,13.0
8,250,2048,48,200,512,1,285,12.0,50.8,31.25,27.83,1,402,3.7,265.5
16,180,4096,24,200,256,4,1480,3.2,21.1,45.0,72.27,15,1213,2.9,38.5
8,95,8192,24,450,512,6,1831,2.2,127.0,71.25,100.58,2,2020,3.9,590.0
24,95,8192,24,300,128,5,2182,8.1,107.1,19.79,79.91,2,2776,10.3,8.3
32,180,4096,48,450,256,11,735,18.6,41.7,61.88,80.75,8,1390,32.2,38.4
64,95,4096,48,350,512,25,1187,13.3,343.5,37.11,101.43,29,4836,19.1,95.4
24,125,2048,16,200,128,2,1566,3.0,23.1,10.42,152.93,25,343,1.7,84.7
16,180,4096,48,200,128,1,1467,16.7,71.9,11.25,71.63,3,212,7.3,16.9
8,125,2048,48,450,64,4,674,21.7,20.9,62.5,148.1,1,107,12.5,32.5
8,125,4096,48,450,64,6,1543,3.6,40.7,93.75,169.52,2,393,8.1,6.4
64,95,2048,8,300,512,23,292,1.4,287.4,34.14,42.77,8,384,1.0,130.0
64,180,8192,48,200,128,49,6117,39.9,70.4,137.81,149.34,6,1462,13.8,10.2
32,125,2048,8,450,256,9,898,3.5,57.2,35.16,197.31,9,564,5.2,60.7
8,125,10240,16,200,64,3,751,5.2,14.4,46.88,14.67,2,6578,12.8,46.7
24,95,2048,16,300,64,2,1519,2.1,12.8,7.92,222.51,16,585,12.2,16.0
8,180,8192,48,450,128,4,6213,11.7,79.1,90.0,341.29,2,1807,4.9,33.7
32,180,8192,48,200,128,30,3459,36.9,18.9,168.75,84.45,4,997,31.0,19.6
16,95,10240,16,300,64,12,4432,4.6,23.1,71.25,129.84,10,911,3.4,26.9
32,125,10240,16,300,64,25,8791,3.3,10.7,97.66,257.55,4,7117,3.2,6.1
16,180,4096,48,200,128,3,3054,25.0,33.9,33.75,149.12,5,870,11.2,55.7
8,125,10240,16,200,64,5,3844,5.1,56.3,78.12,75.08,10,5603,15.8,17.9
8,250,8192,48,200,128,2,3354,7.5,15.6,62.5,81.88,4,3823,9.5,20.7
32,250,4096,16,200,256,12,962,1.7,115.1,93.75,46.97,6,947,5.3,72.5
24,95,8192,24,350,64,14,2318,15.7,36.2,55.42,99.04,2,1148,3.0,66.4
64,250,2048,24,450,64,13,130,8.5,20.5,50.78,28.56,9,265,15.9,15.0
64,95,8192,8,300,128,24,2980,0.7,15.0,35.62,109.13,50,2084,0.6,32.2
16,180,4096,48,200,128,5,2449,2.8,21.1,56.25,119.58,5,716,13.4,65.3
32,95,8192,16,300,256,23,784,6.4,176.1,68.28,28.71,10,874,3.4,22.5
32,250,8192,8,200,512,5,1231,2.3,193.7,39.06,30.05,4,1983,3.6,225.9
32,125,8192,24,300,256,9,295,6.6,159.6,35.16,10.8,7,3177,2.0,95.8
8,180,10240,8,200,64,0,411,0.5,12.3,0.0,8.03,4,6865,3.6,19.2
8,250,10240,24,200,128,1,1392,6.3,23.7,31.25,27.19,4,937,7.1,32.4
24,125,2048,16,200,128,11,587,2.8,18.9,57.29,57.32,14,454,1.5,20.7
64,125,10240,24,300,128,19,130,1.1,64.6,37.11,3.81,23,8724,7.2,100.9
16,125,4096,48,350,64,7,3388,4.8,55.3,54.69,289.5,4,1119,12.2,6.9
32,180,8192,48,200,128,21,1663,7.5,29.6,118.12,40.6,7,1389,26.1,12.6
24,95,2048,16,300,64,10,130,4.3,10.7,39.58,19.04,4,304,1.4,3.7
24,250,2048,8,350,256,7,949,1.7,148.2,72.92,162.18,5,401,1.4,242.9
32,180,2048,24,450,128,2,713,6.6,1.9,11.25,156.67,22,211,2.0,29.0
64,180,8192,48,200,128,44,1601,10.0,53.2,123.75,39.09,10,1409,16.5,37.8
24,125,10240,24,300,128,1,4583,17.6,61.2,5.21,134.27,6,6883,4.9,17.0
64,125,8192,16,300,512,7,2195,12.8,283.9,13.67,80.38,12,2146,3.4,94.1
32,250,10240,8,200,128,23,6609,5.9,16.9,179.69,129.08,35,1178,2.3,33.2
32,95,10240,24,300,64,14,1712,3.4,28.6,41.56,50.16,27,2835,2.5,43.5
24,95,8192,24,300,128,9,6776,12.2,1.6,35.62,248.14,4,3038,2.6,7.0
32,250,8192,48,200,256,6,2540,37.3,83.8,46.88,62.01,17,3310,4.3,74.8
64,250,8192,48,350,512,40,2743,16.3,390.7,156.25,117.19,18,2128,8.5,108.9
32,95,10240,24,300,64,7,2159,16.3,5.0,20.78,63.25,4,1183,2.9,14.5
8,125,4096,48,450,64,2,422,16.6,4.9,31.25,46.36,6,3224,27.4,20.9
16,180,4096,48,200,128,1,1609,14.5,43.3,11.25,78.56,9,2645,3.5,74.0
8,250,4096,16,200,64,4,563,2.6,56.1,125.0,27.49,1,771,2.0,11.5
8,250,2048,24,200,512,0,818,4.7,266.1,0.0,79.88,2,979,17.2,103.2
16,250,8192,16,300,256,2,2463,5.3,71.6,31.25,90.2,4,1585,2.0,147.1
32,125,10240,24,200,256,6,1893,2.9,68.6,23.44,36.97,4,2877,4.2,92.8
24,125,2048,16,200,128,8,871,4.7,53.2,41.67,85.06,4,1219,3.7,74.4
32,125,4096,24,200,64,21,1090,3.3,21.3,82.03,53.22,28,1086,1.7,36.7
16,180,2048,8,200,64,6,391,5.5,6.0,67.5,38.18,19,485,5.5,7.6
32,125,8192,24,300,256,4,957,11.8,95.5,15.62,35.05,4,5053,2.6,20.3
24,250,10240,24,350,64,18,1377,2.3,23.6,187.5,47.07,3,6521,3.6,7.9
8,180,10240,8,200,64,1,1792,1.6,29.8,22.5,35.0,2,743,4.1,60.1
64,180,10240,16,300,256,6,5504,0.5,44.5,16.88,161.25,9,2418,11.5,29.1
16,250,2048,24,350,64,3,256,4.2,4.7,46.88,43.75,4,538,24.4,74.1
32,250,10240,24,300,512,2,1367,5.2,153.6,15.62,40.05,19,2779,3.5,150.4
32,180,8192,24,350,512,3,5708,7.3,146.4,16.88,243.87,3,5607,9.1,138.2
8,180,8192,8,350,64,2,7781,4.3,15.3,45.0,332.44,4,1377,6.5,17.4
8,180,2048,16,450,64,3,258,4.3,19.9,67.5,56.69,2,191,3.3,6.7
32,95,8192,8,300,128,9,5269,3.2,3.3,26.72,192.96,5,8410,1.7,17.0
8,125,10240,8,350,128,3,5945,1.8,34.7,46.88,203.2,2,947,1.4,27.8
8,180,8192,48,450,128,0,7080,8.7,45.4,0.0,388.92,2,3260,2.7,51.1
32,250,10240,8,200,128,4,6664,4.2,27.0,31.25,130.16,3,4762,1.9,9.9
8,125,10240,16,200,64,2,1466,2.6,20.4,31.25,28.63,1,4592,2.8,7.4
24,180,8192,24,200,64,1,2469,5.7,11.9,7.5,60.28,8,1320,6.8,27.8
64,125,8192,16,300,512,25,1279,5.0,95.8,48.83,46.84,20,1955,5.5,264.4
32,180,8192,24,350,512,1,452,8.3,137.0,5.62,19.31,8,6660,2.5,49.7
16,95,8192,48,200,128,3,1531,4.3,37.1,17.81,37.38,5,1730,4.0,18.2
24,180,2048,8,300,64,6,702,7.6,17.2,45.0,102.83,19,321,4.7,18.5
24,95,8192,16,450,64,17,1397,6.3,37.9,67.29,76.74,4,1005,8.2,8.7
16,95,8192,48,200,128,3,5367,15.9,31.7,17.81,131.03,2,916,16.5,17.1
24,125,2048,8,300,512,3,638,2.9,151.5,15.62,93.46,12,407,0.8,54.0
24,180,8192,24,200,64,4,4052,2.4,25.4,30.0,98.93,8,1702,14.8,37.0
16,95,8192,48,200,128,10,275,17.7,72.5,59.38,6.71,3,947,3.6,23.0
64,95,4096,48,350,512,16,652,7.8,191.1,23.75,55.71,18,663,8.7,26.5
24,95,8192,48,300,256,12,1308,19.3,43.3,47.5,47.9,3,2016,3.6,13.1
16,180,8192,24,300,128,3,717,9.0,101.7,33.75,26.26,5,2407,2.2,28.2
32,95,4096,48,200,64,13,1492,8.6,20.6,38.59,72.85,11,2653,4.3,4.8
24,95,2048,16,450,512,16,518,2.9,176.6,63.33,113.82,23,1068,4.3,91.5
32,125,4096,8,350,128,20,180,0.6,11.8,78.12,15.38,8,2780,3.9,13.6
32,180,4096,48,450,256,3,580,8.8,29.6,16.88,63.72,11,1070,30.0,69.0
16,250,2048,24,200,256,5,216,11.0,233.9,78.12,21.09,3,1192,10.4,19.1
32,250,2048,24,350,64,3,496,5.8,16.9,23.44,84.77,4,166,6.6,4.1
16,125,4096,48,200,256,5,1266,12.5,20.5,39.06,61.82,3,505,10.6,14.3
32,250,8192,24,300,64,10,877,5.0,10.5,78.12,32.12,18,1976,11.3,31.3
24,125,8192,24,450,64,4,2417,6.2,0.9,20.83,132.77,7,2034,6.9,17.7
24,250,2048,24,300,64,9,388,1.0,17.1,93.75,56.84,3,509,5.2,9.1
8,180,4096,16,350,512,6,1598,2.5,47.7,135.0,136.55,2,993,10.6,76.5
16,125,4096,48,200,256,3,1251,7.6,57.7,23.44,61.08,2,648,4.7,73.7
64,95,4096,8,350,128,34,665,1.4,33.4,50.47,56.82,75,870,6.4,41.9
8,95,8192,16,350,512,0,1236,5.1,49.7,0.0,52.81,4,2406,3.9,337.0
8,125,10240,8,200,64,1,4130,0.6,31.6,15.62,80.66,2,2948,1.4,6.9
64,180,10240,16,300,256,36,3118,5.5,118.2,101.25,91.35,13,1845,3.9,41.1
8,180,10240,8,200,64,0,1611,2.2,11.1,0.0,31.46,2,2650,1.3,10.2
32,250,2048,16,300,128,27,160,4.2,50.7,210.94,23.44,6,331,3.3,85.4
24,125,10240,24,350,128,5,834,7.4,50.0,26.04,28.51,7,2217,15.1,85.2
24,95,8192,8,300,64,7,2459,1.0,18.5,27.71,90.05,26,1248,4.4,11.4
8,250,4096,16,200,64,2,555,3.1,45.9,62.5,27.1,6,241,2.5,7.0
64,250,8192,24,200,512,27,636,0.9,325.4,105.47,15.53,15,1072,1.6,52.1
24,125,2048,24,300,512,12,1083,6.1,85.0,62.5,158.64,6,503,7.6,457.4
32,250,8192,8,200,512,17,907,3.9,128.5,132.81,22.14,14,1966,0.8,538.8
32,125,8192,16,300,64,2,3025,2.6,42.9,7.81,110.78,30,5726,6.8,12.5
24,250,4096,16,300,128,5,2729,5.5,40.5,52.08,199.88,21,352,4.5,66.9
16,180,8192,24,300,128,2,1976,7.9,5.4,22.5,72.36,3,2068,3.2,26.3
24,95,8192,24,350,64,21,1966,9.6,18.3,83.12,84.0,5,1068,26.5,17.9
32,250,2048,24,350,64,9,573,5.8,7.1,70.31,97.92,7,982,6.4,6.0
32,180,10240,24,200,128,5,2672,12.2,69.2,28.12,52.19,6,1078,6.6,26.9
32,95,8192,8,300,128,3,493,6.8,73.1,8.91,18.05,2,578,1.0,89.8
24,95,8192,16,450,64,7,1743,4.4,8.2,27.71,95.75,4,1785,2.7,16.7
64,95,4096,48,350,512,7,2580,18.6,159.0,10.39,220.46,19,506,8.0,124.5
24,250,2048,48,200,64,12,171,14.4,28.5,125.0,16.7,6,464,15.9,16.8
8,125,2048,24,300,512,0,331,7.8,39.1,0.0,48.49,2,181,1.3,610.7
16,180,2048,8,300,64,11,821,0.8,15.8,123.75,120.26,5,401,1.0,3.2
64,95,10240,24,200,512,30,2445,8.1,250.2,44.53,47.75,5,768,10.6,89.7
24,95,8192,24,350,64,7,3270,2.6,44.4,27.71,139.71,15,2666,4.1,11.1
24,95,2048,16,200,256,6,720,4.6,68.7,23.75,70.31,12,1906,17.1,168.8
24,95,8192,24,350,64,9,1770,13.3,48.5,35.62,75.62,2,1775,6.7,17.4
64,95,2048,48,200,512,26,1591,21.8,126.7,38.59,155.37,37,300,10.3,55.3
24,180,10240,24,450,64,21,2762,8.7,60.8,157.5,121.38,5,878,5.4,5.1
64,125,2048,24,450,512,21,1275,4.0,202.8,41.02,280.15,49,712,6.9,56.6
24,95,8192,48,300,256,5,5448,21.0,87.4,19.79,199.51,14,2386,9.0,75.9
8,180,10240,8,200,64,1,5339,1.6,22.8,22.5,104.28,3,1283,2.1,18.4
24,180,8192,24,200,64,4,1271,10.2,44.1,30.0,31.03,4,2128,8.1,28.8
64,250,8192,48,200,512,50,4298,43.3,23.7,195.31,104.93,9,767,15.7,115.4
64,180,2048,24,450,512,16,232,12.1,188.4,45.0,50.98,10,1196,4.9,121.8
16,180,10240,8,300,512,9,1704,7.0,473.8,101.25,49.92,5,2715,7.9,145.8
32,95,8192,8,300,128,16,2002,2.9,117.2,47.5,73.32,5,2253,3.8,19.0
8,125,10240,8,350,64,1,6335,0.7,10.4,15.62,216.53,3,3444,0.5,30.9
32,180,4096,48,450,256,16,1829,2.2,47.1,90.0,200.94,5,3123,10.5,56.5
24,250,2048,8,350,256,12,96,3.1,139.4,125.0,16.41,7,668,0.7,30.6
64,125,8192,24,200,512,12,539,8.1,48.4,23.44,13.16,42,1114,4.4,147.0
24,95,8192,16,200,256,8,889,3.9,128.9,31.67,21.7,2,1066,2.8,265.5
16,250,10240,8,300,256,1,3377,2.0,98.9,15.62,98.94,6,5114,1.6,23.8
32,125,10240,16,450,256,11,2008,2.3,34.5,42.97,88.24,21,9432,4.3,44.4
64,95,4096,8,300,128,4,1038,7.4,60.2,5.94,76.03,24,277,1.7,77.5
64,95,10240,24,200,512,26,3637,10.0,179.2,38.59,71.04,6,1131,1.9,40.7
32,180,8192,24,350,512,12,2154,5.0,201.5,67.5,92.03,7,1461,9.9,103.5
32,180,10240,24,200,128,8,3131,0.6,36.0,45.0,61.15,9,1865,27.8,38.5
8,95,8192,48,350,512,2,3002,22.8,128.9,23.75,128.26,3,7643,3.0,340.2
16,250,2048,24,350,64,10,218,17.8,42.5,156.25,37.26,18,588,4.7,3.8
24,250,2048,8,450,64,12,1716,5.2,31.6,125.0,377.05,4,104,4.9,7.1
32,250,4096,16,350,128,8,1474,1.8,36.6,62.5,125.95,22,2111,3.6,14.0
16,95,10240,8,200,512,3,918,1.5,72.8,17.81,17.93,4,2598,0.6,67.0
24,95,8192,8,300,64,5,501,3.2,26.1,19.79,18.35,2,870,4.4,4.8
64,180,2048,24,450,512,18,720,15.9,169.6,50.62,158.2,5,348,3.4,127.8
32,125,4096,24,450,64,12,664,21.6,21.9,46.88,72.95,17,264,10.1,33.3
32,180,8192,24,350,512,20,1781,4.9,243.2,112.5,76.09,3,2246,13.1,537.4
24,95,8192,24,200,128,11,6603,6.3,64.3,43.54,161.21,10,1614,21.3,14.3
8,250,8192,48,200,128,2,1367,11.1,30.7,62.5,33.37,6,1780,3.6,36.9
64,95,4096,8,300,256,25,2795,7.4,30.4,37.11,204.71,6,546,2.9,47.7
16,250,2048,24,200,256,1,771,5.7,166.4,15.62,75.29,14,461,2.3,109.3
32,125,10240,16,300,64,10,337,10.1,36.4,39.06,9.87,8,4461,4.3,15.9
8,95,8192,24,450,512,3,5445,8.5,165.8,35.62,299.1,2,742,6.9,96.6
8,180,10240,8,200,64,0,2290,0.8,24.4,0.0,44.73,4,648,3.5,69.6
24,95,8192,48,200,64,7,4054,18.6,32.8,27.71,98.97,2,1216,3.6,16.7
32,250,8192,24,300,64,16,4974,8.2,17.2,125.0,182.15,6,4540,14.8,5.7
8,125,2048,48,450,64,1,629,7.1,18.9,15.62,138.21,2,603,21.8,9.5
24,95,8192,8,350,256,9,1704,0.9,86.7,35.62,72.8,4,1526,4.1,35.9
24,95,2048,16,450,512,20,279,3.5,35.0,79.17,61.3,4,1294,5.6,284.8
16,250,10240,8,300,256,11,2940,3.3,50.6,171.88,86.13,2,1554,1.1,28.9
8,180,4096,8,200,128,3,769,5.8,40.6,67.5,37.55,2,695,0.9,13.9
16,180,4096,24,200,256,4,1698,4.7,45.1,45.0,82.91,2,547,3.8,38.5
64,125,8192,24,200,512,22,2385,4.7,134.5,42.97,58.23,13,6159,2.6,443.3
24,250,10240,24,350,64,9,3181,9.5,26.5,93.75,108.73,4,4333,2.8,16.2
32,95,8192,8,300,128,7,2576,2.0,16.1,20.78,94.34,5,9484,1.0,8.2
8,250,4096,16,200,64,0,1042,11.4,38.5,0.0,50.88,2,1811,3.1,16.0
32,95,2048,24,200,64,1,1202,6.0,26.4,2.97,117.38,9,563,4.1,12.4
24,95,8192,48,200,64,5,3969,18.0,12.4,19.79,96.9,5,4126,3.7,18.7
32,125,2048,16,300,128,10,254,7.9,27.8,39.06,37.21,9,1279,17.9,79.1
8,250,4096,16,200,128,4,1056,4.8,22.2,125.0,51.56,3,2490,2.4,35.9
8,125,10240,8,350,256,0,4236,2.6,52.9,0.0,144.79,1,2128,1.6,193.9
8,125,4096,16,200,128,3,3476,9.8,37.5,46.88,169.73,3,348,2.1,10.1
8,125,10240,16,200,64,1,638,7.6,11.9,15.62,12.46,2,2185,8.7,21.3
8,180,4096,16,350,512,1,3481,1.7,173.9,22.5,297.45,5,514,3.4,219.6
24,125,4096,8,350,64,5,406,1.5,46.1,26.04,34.69,4,276,4.2,46.4
8,180,8192,48,450,128,0,1568,11.9,20.8,0.0,86.13,2,2340,15.4,26.5
8,250,2048,48,300,256,1,455,12.5,216.0,31.25,66.65,2,107,24.0,210.2
32,180,10240,24,200,128,5,5317,8.5,14.1,28.12,103.85,5,3555,5.1,30.6
8,125,4096,16,200,128,0,1489,3.3,2.8,0.0,72.71,1,228,2.8,42.9
32,95,10240,24,300,64,8,7475,6.4,14.6,23.75,218.99,6,538,6.4,5.5
16,125,10240,16,200,128,10,2119,5.0,16.9,78.12,41.39,10,1961,2.7,29.5
8,125,10240,8,200,64,4,6594,2.1,7.4,62.5,128.79,3,1320,0.6,26.2
24,95,4096,8,450,128,8,141,1.9,13.1,31.67,15.49,8,1405,4.9,8.0
8,250,2048,8,200,64,1,1051,1.2,22.1,31.25,102.64,4,1054,1.0,16.0
32,95,4096,48,200,64,4,828,41.7,12.1,11.88,40.43,7,3321,6.5,62.4
64,250,4096,24,450,128,17,2059,6.5,39.1,66.41,226.21,45,1635,2.2,16.3
32,125,10240,16,300,64,2,488,4.6,5.6,7.81,14.3,10,10546,1.2,7.7
8,125,4096,48,450,64,1,2077,42.9,30.9,15.62,228.19,6,884,12.9,3.3
64,250,10240,48,300,512,15,5272,42.4,187.1,58.59,154.45,4,1729,9.3,248.2
16,125,8192,16,200,512,4,6407,6.4,68.3,31.25,156.42,5,2327,3.0,317.6
